District	Assembly_Id	Assembly_Name	Parliamentary_Name	Caste_Name	Caste_Population	Caste_Party_Support_Percent	Party	Caste_Percent
SAMASTIPUR	135	MORWA	UJIARPUR	PASWAN	20000		OTHERS	10.29246026
SAMASTIPUR	135	MORWA	UJIARPUR	BC	30000		OTHERS	15.43869039
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	BRAHMIN	40000	10	RJD	19.18548043
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	RAJPUT	35000	10	RJD	16.78729537
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	SEHNI	31000	35	RJD	14.86874733
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	YADAV	29000	80	RJD	13.90947331
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	KUSHWAHA	10000	40	RJD	4.796370107
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	MUSLIM	12000	50	RJD	5.755644129
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	PASWAN	20000	70	RJD	9.592740214
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	BRAHMIN	40000	60	JD(U)+	19.18548043
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	RAJPUT	35000	70	JD(U)+	16.78729537
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	SEHNI	31000	55	JD(U)+	14.86874733
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	YADAV	29000	10	JD(U)+	13.90947331
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	KUSHWAHA	10000	40	JD(U)+	4.796370107
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	MUSLIM	12000	5	JD(U)+	5.755644129
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	PASWAN	20000	10	JD(U)+	9.592740214
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	BRAHMIN	40000	30	INC	19.18548043
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	RAJPUT	35000	20	INC	16.78729537
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	SEHNI	31000	10	INC	14.86874733
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	YADAV	29000	10	INC	13.90947331
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	KUSHWAHA	10000	20	INC	4.796370107
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	MUSLIM	12000	45	INC	5.755644129
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	PASWAN	20000	10	INC	9.592740214
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	BRAHMIN	40000		LJP	19.18548043
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	RAJPUT	35000		LJP	16.78729537
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	SEHNI	31000		LJP	14.86874733
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	YADAV	29000		LJP	13.90947331
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	KUSHWAHA	10000		LJP	4.796370107
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	MUSLIM	12000		LJP	5.755644129
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	PASWAN	20000		LJP	9.592740214
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	BRAHMIN	40000		OTHERS	19.18548043
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	RAJPUT	35000		OTHERS	16.78729537
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	SEHNI	31000		OTHERS	14.86874733
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	YADAV	29000		OTHERS	13.90947331
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	KUSHWAHA	10000		OTHERS	4.796370107
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	MUSLIM	12000		OTHERS	5.755644129
SAMASTIPUR	136	SARAIRANJAN	UJIARPUR	PASWAN	20000		OTHERS	9.592740214
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	YADAV	70000	80	RJD	34.71808912
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	RAJPUT	55000	10	RJD	27.27849859
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	PASWAN	20000	70	RJD	9.919454033
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	MALLAHA	15000	20	RJD	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BRAHMIN	15000	5	RJD	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	KUSHWAHA	8000	30	RJD	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BHUMIHAR	8000	20	RJD	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	YADAV	70000	10	JD(U)+	34.71808912
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	RAJPUT	55000	80	JD(U)+	27.27849859
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	PASWAN	20000	10	JD(U)+	9.919454033
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	MALLAHA	15000	60	JD(U)+	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BRAHMIN	15000	80	JD(U)+	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	KUSHWAHA	8000	50	JD(U)+	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BHUMIHAR	8000	50	JD(U)+	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	YADAV	70000	10	INC	34.71808912
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	RAJPUT	55000	10	INC	27.27849859
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	PASWAN	20000	20	INC	9.919454033
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	MALLAHA	15000	20	INC	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BRAHMIN	15000	15	INC	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	KUSHWAHA	8000	20	INC	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BHUMIHAR	8000	30	INC	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	YADAV	70000		LJP	34.71808912
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	RAJPUT	55000		LJP	27.27849859
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	PASWAN	20000		LJP	9.919454033
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	MALLAHA	15000		LJP	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BRAHMIN	15000		LJP	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	KUSHWAHA	8000		LJP	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BHUMIHAR	8000		LJP	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	YADAV	70000		OTHERS	34.71808912
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	RAJPUT	55000		OTHERS	27.27849859
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	PASWAN	20000		OTHERS	9.919454033
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	MALLAHA	15000		OTHERS	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BRAHMIN	15000		OTHERS	7.439590525
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	KUSHWAHA	8000		OTHERS	3.967781613
SAMASTIPUR	137	MOHIUDDINNAGAR	UJIARPUR	BHUMIHAR	8000		OTHERS	3.967781613
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	KUSHWAHA	40000	70	CPM	19.98461185
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BHUMIHAR	30000	50	CPM	14.98845889
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MALLAHA	19000	10	CPM	9.492690628
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	YADAV	20000	10	CPM	9.992305924
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MUSLIM 	15000	20	CPM	7.494229443
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BC	25000	10	CPM	12.49038241
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	PASWAN	35000	10	CPM	17.48653537
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	KUSHWAHA	40000	10	JD(U)+	19.98461185
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BHUMIHAR	30000	40	JD(U)+	14.98845889
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MALLAHA	19000	50	JD(U)+	9.492690628
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	YADAV	20000	5	JD(U)+	9.992305924
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MUSLIM 	15000	5	JD(U)+	7.494229443
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BC	25000	50	JD(U)+	12.49038241
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	PASWAN	35000	10	JD(U)+	17.48653537
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	KUSHWAHA	40000	10	RJD	19.98461185
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BHUMIHAR	30000	5	RJD	14.98845889
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MALLAHA	19000	30	RJD	9.492690628
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	YADAV	20000	80	RJD	9.992305924
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MUSLIM 	15000	40	RJD	7.494229443
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BC	25000	10	RJD	12.49038241
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	PASWAN	35000	70	RJD	17.48653537
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	KUSHWAHA	40000	10	INC	19.98461185
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BHUMIHAR	30000	5	INC	14.98845889
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MALLAHA	19000	10	INC	9.492690628
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	YADAV	20000	5	INC	9.992305924
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MUSLIM 	15000	35	INC	7.494229443
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BC	25000	15	INC	12.49038241
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	PASWAN	35000	10	INC	17.48653537
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	KUSHWAHA	40000		LJP	19.98461185
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BHUMIHAR	30000		LJP	14.98845889
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MALLAHA	19000		LJP	9.492690628
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	YADAV	20000		LJP	9.992305924
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	MUSLIM 	15000		LJP	7.494229443
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	BC	25000		LJP	12.49038241
SAMASTIPUR	138	BIBHUTIPUR	UJIARPUR	PASWAN	35000		LJP	17.48653537
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KURMI	56000	10	RJD	22.94188738
SAMASTIPUR	139	ROSERA	SAMASTIPUR	BRAHMIN	53000	10	RJD	21.7128577
SAMASTIPUR	139	ROSERA	SAMASTIPUR	PASWAN	30000	70	RJD	12.29029681
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KOIRI	23000	40	RJD	9.422560888
SAMASTIPUR	139	ROSERA	SAMASTIPUR	YADAV	19000	80	RJD	7.783854647
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MUSLIM	16000	45	RJD	6.554824966
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MALLAHA	15000	30	RJD	6.145148405
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KURMI	56000	70	JD(U)+	22.94188738
SAMASTIPUR	139	ROSERA	SAMASTIPUR	BRAHMIN	53000	60	JD(U)+	21.7128577
SAMASTIPUR	139	ROSERA	SAMASTIPUR	PASWAN	30000	5	JD(U)+	12.29029681
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KOIRI	23000	40	JD(U)+	9.422560888
SAMASTIPUR	139	ROSERA	SAMASTIPUR	YADAV	19000	10	JD(U)+	7.783854647
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MUSLIM	16000	5	JD(U)+	6.554824966
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MALLAHA	15000	50	JD(U)+	6.145148405
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KURMI	56000	10	INC	22.94188738
SAMASTIPUR	139	ROSERA	SAMASTIPUR	BRAHMIN	53000	30	INC	21.7128577
SAMASTIPUR	139	ROSERA	SAMASTIPUR	PASWAN	30000	15	INC	12.29029681
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KOIRI	23000	20	INC	9.422560888
SAMASTIPUR	139	ROSERA	SAMASTIPUR	YADAV	19000	10	INC	7.783854647
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MUSLIM	16000	45	INC	6.554824966
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MALLAHA	15000	20	INC	6.145148405
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KURMI	56000		LJP	22.94188738
SAMASTIPUR	139	ROSERA	SAMASTIPUR	BRAHMIN	53000		LJP	21.7128577
SAMASTIPUR	139	ROSERA	SAMASTIPUR	PASWAN	30000		LJP	12.29029681
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KOIRI	23000		LJP	9.422560888
SAMASTIPUR	139	ROSERA	SAMASTIPUR	YADAV	19000		LJP	7.783854647
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MUSLIM	16000		LJP	6.554824966
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MALLAHA	15000		LJP	6.145148405
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KURMI	56000		OTHERS	22.94188738
SAMASTIPUR	139	ROSERA	SAMASTIPUR	BRAHMIN	53000		OTHERS	21.7128577
SAMASTIPUR	139	ROSERA	SAMASTIPUR	PASWAN	30000		OTHERS	12.29029681
SAMASTIPUR	139	ROSERA	SAMASTIPUR	KOIRI	23000		OTHERS	9.422560888
SAMASTIPUR	139	ROSERA	SAMASTIPUR	YADAV	19000		OTHERS	7.783854647
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MUSLIM	16000		OTHERS	6.554824966
SAMASTIPUR	139	ROSERA	SAMASTIPUR	MALLAHA	15000		OTHERS	6.145148405
SAMASTIPUR	140	HASANPUR	KHAGARIA	YADAV	60000	70	RJD	27.53013403
SAMASTIPUR	140	HASANPUR	KHAGARIA	HARIJAN	40000	40	RJD	18.35342268
SAMASTIPUR	140	HASANPUR	KHAGARIA	PASWAN	30000	60	RJD	13.76506701
SAMASTIPUR	140	HASANPUR	KHAGARIA	BC	35000	10	RJD	16.05924485
SAMASTIPUR	140	HASANPUR	KHAGARIA	MUSLIM 	18000	40	RJD	8.259040208
SAMASTIPUR	140	HASANPUR	KHAGARIA	RAJPUT	20000	5	RJD	9.176711342
SAMASTIPUR	140	HASANPUR	KHAGARIA	KUSHWAHA	8000	10	RJD	3.670684537
SAMASTIPUR	140	HASANPUR	KHAGARIA	YADAV	60000	20	JD(U)+	27.53013403
SAMASTIPUR	140	HASANPUR	KHAGARIA	HARIJAN	40000	20	JD(U)+	18.35342268
SAMASTIPUR	140	HASANPUR	KHAGARIA	PASWAN	30000	10	JD(U)+	13.76506701
SAMASTIPUR	140	HASANPUR	KHAGARIA	BC	35000	60	JD(U)+	16.05924485
SAMASTIPUR	140	HASANPUR	KHAGARIA	MUSLIM 	18000	5	JD(U)+	8.259040208
SAMASTIPUR	140	HASANPUR	KHAGARIA	RAJPUT	20000	80	JD(U)+	9.176711342
SAMASTIPUR	140	HASANPUR	KHAGARIA	KUSHWAHA	8000	60	JD(U)+	3.670684537
SAMASTIPUR	140	HASANPUR	KHAGARIA	YADAV	60000	10	INC	27.53013403
SAMASTIPUR	140	HASANPUR	KHAGARIA	HARIJAN	40000	30	INC	18.35342268
SAMASTIPUR	140	HASANPUR	KHAGARIA	PASWAN	30000	20	INC	13.76506701
SAMASTIPUR	140	HASANPUR	KHAGARIA	BC	35000	20	INC	16.05924485
SAMASTIPUR	140	HASANPUR	KHAGARIA	MUSLIM 	18000	50	INC	8.259040208
SAMASTIPUR	140	HASANPUR	KHAGARIA	RAJPUT	20000	10	INC	9.176711342
SAMASTIPUR	140	HASANPUR	KHAGARIA	KUSHWAHA	8000	30	INC	3.670684537
SAMASTIPUR	140	HASANPUR	KHAGARIA	YADAV	60000		LJP	27.53013403
SAMASTIPUR	140	HASANPUR	KHAGARIA	HARIJAN	40000		LJP	18.35342268
SAMASTIPUR	140	HASANPUR	KHAGARIA	PASWAN	30000		LJP	13.76506701
SAMASTIPUR	140	HASANPUR	KHAGARIA	BC	35000		LJP	16.05924485
SAMASTIPUR	140	HASANPUR	KHAGARIA	MUSLIM 	18000		LJP	8.259040208
SAMASTIPUR	140	HASANPUR	KHAGARIA	RAJPUT	20000		LJP	9.176711342
SAMASTIPUR	140	HASANPUR	KHAGARIA	KUSHWAHA	8000		LJP	3.670684537
SAMASTIPUR	140	HASANPUR	KHAGARIA	YADAV	60000		OTHERS	27.53013403
SAMASTIPUR	140	HASANPUR	KHAGARIA	HARIJAN	40000		OTHERS	18.35342268
SAMASTIPUR	140	HASANPUR	KHAGARIA	PASWAN	30000		OTHERS	13.76506701
SAMASTIPUR	140	HASANPUR	KHAGARIA	BC	35000		OTHERS	16.05924485
SAMASTIPUR	140	HASANPUR	KHAGARIA	MUSLIM 	18000		OTHERS	8.259040208
SAMASTIPUR	140	HASANPUR	KHAGARIA	RAJPUT	20000		OTHERS	9.176711342
SAMASTIPUR	140	HASANPUR	KHAGARIA	KUSHWAHA	8000		OTHERS	3.670684537
BHOJPUR	192	SANDESH	ARRAH	BHUMIHAR/BHUMIHAR			JD(U)+	7
BHOJPUR	192	SANDESH	ARRAH	KUSHWAHA/KURMI			JD(U)+	4
BHOJPUR	192	SANDESH	ARRAH	YADAV			JD(U)+	27
BHOJPUR	192	SANDESH	ARRAH	RAJPUT			JD(U)+	20
BHOJPUR	192	SANDESH	ARRAH	DALIT			JD(U)+	19
BHOJPUR	192	SANDESH	ARRAH	MUSLIM			JD(U)+	5
BHOJPUR	192	SANDESH	ARRAH	EBC			JD(U)+	9
BHOJPUR	192	SANDESH	ARRAH	OBC			JD(U)+	9
BHOJPUR	192	SANDESH	ARRAH	BHUMIHAR/BHUMIHAR			RJD	7
BHOJPUR	192	SANDESH	ARRAH	KUSHWAHA/KURMI			RJD	4
BHOJPUR	192	SANDESH	ARRAH	YADAV			RJD	27
BHOJPUR	192	SANDESH	ARRAH	RAJPUT			RJD	20
BHOJPUR	192	SANDESH	ARRAH	DALIT			RJD	19
BHOJPUR	192	SANDESH	ARRAH	MUSLIM			RJD	5
BHOJPUR	192	SANDESH	ARRAH	EBC			RJD	9
BHOJPUR	192	SANDESH	ARRAH	OBC			RJD	9
BHOJPUR	192	SANDESH	ARRAH	BHUMIHAR/BHUMIHAR			INC	7
BHOJPUR	192	SANDESH	ARRAH	KUSHWAHA/KURMI			INC	4
BHOJPUR	192	SANDESH	ARRAH	YADAV			INC	27
BHOJPUR	192	SANDESH	ARRAH	RAJPUT			INC	20
BHOJPUR	192	SANDESH	ARRAH	DALIT			INC	19
BHOJPUR	192	SANDESH	ARRAH	MUSLIM			INC	5
BHOJPUR	192	SANDESH	ARRAH	EBC			INC	9
BHOJPUR	192	SANDESH	ARRAH	OBC			INC	9
BHOJPUR	192	SANDESH	ARRAH	BHUMIHAR/BHUMIHAR			LJP	7
BHOJPUR	192	SANDESH	ARRAH	KUSHWAHA/KURMI			LJP	4
BHOJPUR	192	SANDESH	ARRAH	YADAV			LJP	27
BHOJPUR	192	SANDESH	ARRAH	RAJPUT			LJP	20
BHOJPUR	192	SANDESH	ARRAH	DALIT			LJP	19
BHOJPUR	192	SANDESH	ARRAH	MUSLIM			LJP	5
BHOJPUR	192	SANDESH	ARRAH	EBC			LJP	9
BHOJPUR	192	SANDESH	ARRAH	OBC			LJP	9
BHOJPUR	192	SANDESH	ARRAH	BHUMIHAR/BHUMIHAR			OTHERS	7
BHOJPUR	192	SANDESH	ARRAH	KUSHWAHA/KURMI			OTHERS	4
BHOJPUR	192	SANDESH	ARRAH	YADAV			OTHERS	27
BHOJPUR	192	SANDESH	ARRAH	RAJPUT			OTHERS	20
BHOJPUR	192	SANDESH	ARRAH	DALIT			OTHERS	19
BHOJPUR	192	SANDESH	ARRAH	MUSLIM			OTHERS	5
BHOJPUR	192	SANDESH	ARRAH	EBC			OTHERS	9
BHOJPUR	192	SANDESH	ARRAH	OBC			OTHERS	9
BHOJPUR	193	BARHARA	ARRAH	BHUMIHAR/BRAHMIN			JD(U)+	20
BHOJPUR	193	BARHARA	ARRAH	KUSHWAHA			JD(U)+	
BHOJPUR	193	BARHARA	ARRAH	YADAV			JD(U)+	13
BHOJPUR	193	BARHARA	ARRAH	RAJPUT			JD(U)+	27
BHOJPUR	193	BARHARA	ARRAH	DALIT			JD(U)+	16
BHOJPUR	193	BARHARA	ARRAH	MUSLIM			JD(U)+	
BHOJPUR	193	BARHARA	ARRAH	EBC			JD(U)+	15
BHOJPUR	193	BARHARA	ARRAH	OBC			JD(U)+	9
BHOJPUR	193	BARHARA	ARRAH	BHUMIHAR/BRAHMIN			RJD	20
BHOJPUR	193	BARHARA	ARRAH	KUSHWAHA			RJD	
BHOJPUR	193	BARHARA	ARRAH	YADAV			RJD	13
BHOJPUR	193	BARHARA	ARRAH	RAJPUT			RJD	27
BHOJPUR	193	BARHARA	ARRAH	DALIT			RJD	16
BHOJPUR	193	BARHARA	ARRAH	MUSLIM			RJD	
BHOJPUR	193	BARHARA	ARRAH	EBC			RJD	15
BHOJPUR	193	BARHARA	ARRAH	OBC			RJD	9
BHOJPUR	193	BARHARA	ARRAH	BHUMIHAR/BRAHMIN			INC	20
BHOJPUR	193	BARHARA	ARRAH	KUSHWAHA			INC	
BHOJPUR	193	BARHARA	ARRAH	YADAV			INC	13
BHOJPUR	193	BARHARA	ARRAH	RAJPUT			INC	27
BHOJPUR	193	BARHARA	ARRAH	DALIT			INC	16
BHOJPUR	193	BARHARA	ARRAH	MUSLIM			INC	
BHOJPUR	193	BARHARA	ARRAH	EBC			INC	15
BHOJPUR	193	BARHARA	ARRAH	OBC			INC	9
BHOJPUR	193	BARHARA	ARRAH	BHUMIHAR/BRAHMIN			LJP	20
BHOJPUR	193	BARHARA	ARRAH	KUSHWAHA			LJP	
BHOJPUR	193	BARHARA	ARRAH	YADAV			LJP	13
BHOJPUR	193	BARHARA	ARRAH	RAJPUT			LJP	27
BHOJPUR	193	BARHARA	ARRAH	DALIT			LJP	16
BHOJPUR	193	BARHARA	ARRAH	MUSLIM			LJP	
BHOJPUR	193	BARHARA	ARRAH	EBC			LJP	15
BHOJPUR	193	BARHARA	ARRAH	OBC			LJP	9
BHOJPUR	193	BARHARA	ARRAH	BHUMIHAR/BRAHMIN			OTHERS	20
BHOJPUR	193	BARHARA	ARRAH	KUSHWAHA			OTHERS	
BHOJPUR	193	BARHARA	ARRAH	YADAV			OTHERS	13
BHOJPUR	193	BARHARA	ARRAH	RAJPUT			OTHERS	27
BHOJPUR	193	BARHARA	ARRAH	DALIT			OTHERS	16
BHOJPUR	193	BARHARA	ARRAH	MUSLIM			OTHERS	
BHOJPUR	193	BARHARA	ARRAH	EBC			OTHERS	15
BHOJPUR	193	BARHARA	ARRAH	OBC			OTHERS	9
BHOJPUR	194	ARRAH	ARRAH	BHUMIHAR/BRAHMIN			JD(U)+	6
BHOJPUR	194	ARRAH	ARRAH	KUSHWAHA/KURMI			JD(U)+	3
BHOJPUR	194	ARRAH	ARRAH	YADAV			JD(U)+	5
BHOJPUR	194	ARRAH	ARRAH	RAJPUT			JD(U)+	30
BHOJPUR	194	ARRAH	ARRAH	DALIT			JD(U)+	10
BHOJPUR	194	ARRAH	ARRAH	MUSLIM			JD(U)+	21
BHOJPUR	194	ARRAH	ARRAH	EBC/VAISHYA			JD(U)+	18
BHOJPUR	194	ARRAH	ARRAH	OBC			JD(U)+	7
BHOJPUR	194	ARRAH	ARRAH	BHUMIHAR/BRAHMIN			RJD	6
BHOJPUR	194	ARRAH	ARRAH	KUSHWAHA/KURMI			RJD	3
BHOJPUR	194	ARRAH	ARRAH	YADAV			RJD	5
BHOJPUR	194	ARRAH	ARRAH	RAJPUT			RJD	30
BHOJPUR	194	ARRAH	ARRAH	DALIT			RJD	10
BHOJPUR	194	ARRAH	ARRAH	MUSLIM			RJD	21
BHOJPUR	194	ARRAH	ARRAH	EBC/VAISHYA			RJD	18
BHOJPUR	194	ARRAH	ARRAH	OBC			RJD	7
BHOJPUR	194	ARRAH	ARRAH	BHUMIHAR/BRAHMIN			INC	6
BHOJPUR	194	ARRAH	ARRAH	KUSHWAHA/KURMI			INC	3
BHOJPUR	194	ARRAH	ARRAH	YADAV			INC	5
BHOJPUR	194	ARRAH	ARRAH	RAJPUT			INC	30
BHOJPUR	194	ARRAH	ARRAH	DALIT			INC	10
BHOJPUR	194	ARRAH	ARRAH	MUSLIM			INC	21
BHOJPUR	194	ARRAH	ARRAH	EBC/VAISHYA			INC	18
BHOJPUR	194	ARRAH	ARRAH	OBC			INC	7
BHOJPUR	194	ARRAH	ARRAH	BHUMIHAR/BRAHMIN			LJP	6
BHOJPUR	194	ARRAH	ARRAH	KUSHWAHA/KURMI			LJP	3
BHOJPUR	194	ARRAH	ARRAH	YADAV			LJP	5
BHOJPUR	194	ARRAH	ARRAH	RAJPUT			LJP	30
BHOJPUR	194	ARRAH	ARRAH	DALIT			LJP	10
BHOJPUR	194	ARRAH	ARRAH	MUSLIM			LJP	21
BHOJPUR	194	ARRAH	ARRAH	EBC/VAISHYA			LJP	18
BHOJPUR	194	ARRAH	ARRAH	OBC			LJP	7
BHOJPUR	194	ARRAH	ARRAH	BHUMIHAR/BRAHMIN			OTHERS	6
BHOJPUR	194	ARRAH	ARRAH	KUSHWAHA/KURMI			OTHERS	3
BHOJPUR	194	ARRAH	ARRAH	YADAV			OTHERS	5
BHOJPUR	194	ARRAH	ARRAH	RAJPUT			OTHERS	30
BHOJPUR	194	ARRAH	ARRAH	DALIT			OTHERS	10
BHOJPUR	194	ARRAH	ARRAH	MUSLIM			OTHERS	21
BHOJPUR	194	ARRAH	ARRAH	EBC/VAISHYA			OTHERS	18
BHOJPUR	194	ARRAH	ARRAH	OBC			OTHERS	7
BHOJPUR	195	AGIAON	ARRAH	BHUMIHAR/BRAHMIN			JD(U)+	10
BHOJPUR	195	AGIAON	ARRAH	KUSHWAHA			JD(U)+	9
BHOJPUR	195	AGIAON	ARRAH	YADAV			JD(U)+	18
BHOJPUR	195	AGIAON	ARRAH	RAJPUT			JD(U)+	17
BHOJPUR	195	AGIAON	ARRAH	DALIT			JD(U)+	24
BHOJPUR	195	AGIAON	ARRAH	MUSLIM			JD(U)+	
BHOJPUR	195	AGIAON	ARRAH	EBC			JD(U)+	10
BHOJPUR	195	AGIAON	ARRAH	OBC			JD(U)+	12
BHOJPUR	195	AGIAON	ARRAH	BHUMIHAR/BRAHMIN			RJD	10
BHOJPUR	195	AGIAON	ARRAH	KUSHWAHA			RJD	9
