Assembly_Id	District	Assembly_Name	Parliamentary_Name	Party	PARTY_PARAMETER	PARTY_PARAMETER_SCORE
201	#REF!	DUMRAON	BUXAR	BJP	LOCAL LEADERS UNITY/COORDINATION	3
201	#REF!	DUMRAON	BUXAR	BJP	BOOTH MANAGEMENT OF PARTY	3
201	#REF!	DUMRAON	BUXAR	INC	PARTY ORGANISATION	5
201	#REF!	DUMRAON	BUXAR	INC	LOCAL LEADERS UNITY/COORDINATION	4
201	#REF!	DUMRAON	BUXAR	INC	BOOTH MANAGEMENT OF PARTY	4
201	#REF!	DUMRAON	BUXAR	JD(U)	PARTY ORGANISATION	5
201	#REF!	DUMRAON	BUXAR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
201	#REF!	DUMRAON	BUXAR	JD(U)	BOOTH MANAGEMENT OF PARTY	5
201	#REF!	DUMRAON	BUXAR	IND	PARTY ORGANISATION	5
201	#REF!	DUMRAON	BUXAR	IND	LOCAL LEADERS UNITY/COORDINATION	5
201	#REF!	DUMRAON	BUXAR	IND	BOOTH MANAGEMENT OF PARTY	5
201	#REF!	DUMRAON	BUXAR	BSP	PARTY ORGANISATION	4
201	#REF!	DUMRAON	BUXAR	BSP	LOCAL LEADERS UNITY/COORDINATION	4
201	#REF!	DUMRAON	BUXAR	BSP	BOOTH MANAGEMENT OF PARTY	4
202	#REF!	RAJPUR	BUXAR	RJD	PARTY ORGANISATION	4
202	#REF!	RAJPUR	BUXAR	RJD	LOCAL LEADERS UNITY/COORDINATION	4
202	#REF!	RAJPUR	BUXAR	RJD	BOOTH MANAGEMENT OF PARTY	4
202	#REF!	RAJPUR	BUXAR	BJP	PARTY ORGANISATION	0
202	#REF!	RAJPUR	BUXAR	BJP	LOCAL LEADERS UNITY/COORDINATION	0
202	#REF!	RAJPUR	BUXAR	BJP	BOOTH MANAGEMENT OF PARTY	3
202	#REF!	RAJPUR	BUXAR	INC	PARTY ORGANISATION	5
202	#REF!	RAJPUR	BUXAR	INC	LOCAL LEADERS UNITY/COORDINATION	4
202	#REF!	RAJPUR	BUXAR	INC	BOOTH MANAGEMENT OF PARTY	4
202	#REF!	RAJPUR	BUXAR	JD(U)	PARTY ORGANISATION	4
202	#REF!	RAJPUR	BUXAR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	4
202	#REF!	RAJPUR	BUXAR	JD(U)	BOOTH MANAGEMENT OF PARTY	4
202	#REF!	RAJPUR	BUXAR	LJP	PARTY ORGANISATION	3
202	#REF!	RAJPUR	BUXAR	LJP	LOCAL LEADERS UNITY/COORDINATION	3
202	#REF!	RAJPUR	BUXAR	LJP	BOOTH MANAGEMENT OF PARTY	3
202	#REF!	RAJPUR	BUXAR	BSP	PARTY ORGANISATION	4
202	#REF!	RAJPUR	BUXAR	BSP	LOCAL LEADERS UNITY/COORDINATION	4
202	#REF!	RAJPUR	BUXAR	BSP	BOOTH MANAGEMENT OF PARTY	4
123	#REF!	HAJIPUR	HAJIPUR	JD(U)	PARTY ORGANISATION	4
123	#REF!	HAJIPUR	HAJIPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	4
123	#REF!	HAJIPUR	HAJIPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	4
123	#REF!	HAJIPUR	HAJIPUR	BJP	PARTY ORGANISATION	6
123	#REF!	HAJIPUR	HAJIPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	6
123	#REF!	HAJIPUR	HAJIPUR	BJP	BOOTH MANAGEMENT OF PARTY	6
123	#REF!	HAJIPUR	HAJIPUR	RJD	PARTY ORGANISATION	5
123	#REF!	HAJIPUR	HAJIPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	5
123	#REF!	HAJIPUR	HAJIPUR	RJD	BOOTH MANAGEMENT OF PARTY	5
123	#REF!	HAJIPUR	HAJIPUR	INC	PARTY ORGANISATION	4
123	#REF!	HAJIPUR	HAJIPUR	INC	LOCAL LEADERS UNITY/COORDINATION	4
123	#REF!	HAJIPUR	HAJIPUR	INC	BOOTH MANAGEMENT OF PARTY	4
123	#REF!	HAJIPUR	HAJIPUR	LJP	PARTY ORGANISATION	4
123	#REF!	HAJIPUR	HAJIPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	4
123	#REF!	HAJIPUR	HAJIPUR	LJP	BOOTH MANAGEMENT OF PARTY	4
123	#REF!	HAJIPUR	HAJIPUR	OTHERS	PARTY ORGANISATION	
123	#REF!	HAJIPUR	HAJIPUR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
123	#REF!	HAJIPUR	HAJIPUR	OTHERS	BOOTH MANAGEMENT OF PARTY	
124	#REF!	LALGANJ	HAJIPUR	JD(U)	PARTY ORGANISATION	7
124	#REF!	LALGANJ	HAJIPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
124	#REF!	LALGANJ	HAJIPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	7
124	#REF!	LALGANJ	HAJIPUR	BJP	PARTY ORGANISATION	2
124	#REF!	LALGANJ	HAJIPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	2
124	#REF!	LALGANJ	HAJIPUR	BJP	BOOTH MANAGEMENT OF PARTY	2
124	#REF!	LALGANJ	HAJIPUR	RJD	PARTY ORGANISATION	5
124	#REF!	LALGANJ	HAJIPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	5
124	#REF!	LALGANJ	HAJIPUR	RJD	BOOTH MANAGEMENT OF PARTY	5
124	#REF!	LALGANJ	HAJIPUR	INC	PARTY ORGANISATION	4
124	#REF!	LALGANJ	HAJIPUR	INC	LOCAL LEADERS UNITY/COORDINATION	4
124	#REF!	LALGANJ	HAJIPUR	INC	BOOTH MANAGEMENT OF PARTY	4
124	#REF!	LALGANJ	HAJIPUR	LJP	PARTY ORGANISATION	4
124	#REF!	LALGANJ	HAJIPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	4
124	#REF!	LALGANJ	HAJIPUR	LJP	BOOTH MANAGEMENT OF PARTY	4
124	#REF!	LALGANJ	HAJIPUR	OTHERS	PARTY ORGANISATION	
124	#REF!	LALGANJ	HAJIPUR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
124	#REF!	LALGANJ	HAJIPUR	OTHERS	BOOTH MANAGEMENT OF PARTY	
126	#REF!	MAHUA	HAJIPUR	JD(U)	PARTY ORGANISATION	5
126	#REF!	MAHUA	HAJIPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
126	#REF!	MAHUA	HAJIPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	5
126	#REF!	MAHUA	HAJIPUR	BJP	PARTY ORGANISATION	2
126	#REF!	MAHUA	HAJIPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	2
126	#REF!	MAHUA	HAJIPUR	BJP	BOOTH MANAGEMENT OF PARTY	2
126	#REF!	MAHUA	HAJIPUR	RJD	PARTY ORGANISATION	7
126	#REF!	MAHUA	HAJIPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	6
126	#REF!	MAHUA	HAJIPUR	RJD	BOOTH MANAGEMENT OF PARTY	6
126	#REF!	MAHUA	HAJIPUR	INC	PARTY ORGANISATION	4
126	#REF!	MAHUA	HAJIPUR	INC	LOCAL LEADERS UNITY/COORDINATION	4
126	#REF!	MAHUA	HAJIPUR	INC	BOOTH MANAGEMENT OF PARTY	4
126	#REF!	MAHUA	HAJIPUR	LJP	PARTY ORGANISATION	4
126	#REF!	MAHUA	HAJIPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	4
126	#REF!	MAHUA	HAJIPUR	LJP	BOOTH MANAGEMENT OF PARTY	4
126	#REF!	MAHUA	HAJIPUR	OTHERS	PARTY ORGANISATION	
126	#REF!	MAHUA	HAJIPUR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
126	#REF!	MAHUA	HAJIPUR	OTHERS	BOOTH MANAGEMENT OF PARTY	
127	#REF!	RAJA PAKAR	HAJIPUR	JD(U)	PARTY ORGANISATION	5
127	#REF!	RAJA PAKAR	HAJIPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
127	#REF!	RAJA PAKAR	HAJIPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	5
127	#REF!	RAJA PAKAR	HAJIPUR	BJP	PARTY ORGANISATION	2
127	#REF!	RAJA PAKAR	HAJIPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	2
127	#REF!	RAJA PAKAR	HAJIPUR	BJP	BOOTH MANAGEMENT OF PARTY	2
127	#REF!	RAJA PAKAR	HAJIPUR	RJD	PARTY ORGANISATION	6
127	#REF!	RAJA PAKAR	HAJIPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	6
127	#REF!	RAJA PAKAR	HAJIPUR	RJD	BOOTH MANAGEMENT OF PARTY	6
127	#REF!	RAJA PAKAR	HAJIPUR	INC	PARTY ORGANISATION	4
127	#REF!	RAJA PAKAR	HAJIPUR	INC	LOCAL LEADERS UNITY/COORDINATION	4
127	#REF!	RAJA PAKAR	HAJIPUR	INC	BOOTH MANAGEMENT OF PARTY	4
127	#REF!	RAJA PAKAR	HAJIPUR	LJP	PARTY ORGANISATION	5
127	#REF!	RAJA PAKAR	HAJIPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	4
127	#REF!	RAJA PAKAR	HAJIPUR	LJP	BOOTH MANAGEMENT OF PARTY	4
127	#REF!	RAJA PAKAR	HAJIPUR	OTHERS	PARTY ORGANISATION	
127	#REF!	RAJA PAKAR	HAJIPUR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
127	#REF!	RAJA PAKAR	HAJIPUR	OTHERS	BOOTH MANAGEMENT OF PARTY	
128	#REF!	RAGHOPUR	HAJIPUR	JD(U)	PARTY ORGANISATION	
128	#REF!	RAGHOPUR	HAJIPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	
128	#REF!	RAGHOPUR	HAJIPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	
128	#REF!	RAGHOPUR	HAJIPUR	BJP	PARTY ORGANISATION	
128	#REF!	RAGHOPUR	HAJIPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	
128	#REF!	RAGHOPUR	HAJIPUR	BJP	BOOTH MANAGEMENT OF PARTY	
128	#REF!	RAGHOPUR	HAJIPUR	RJD	PARTY ORGANISATION	
128	#REF!	RAGHOPUR	HAJIPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	
128	#REF!	RAGHOPUR	HAJIPUR	RJD	BOOTH MANAGEMENT OF PARTY	
128	#REF!	RAGHOPUR	HAJIPUR	INC	PARTY ORGANISATION	
128	#REF!	RAGHOPUR	HAJIPUR	INC	LOCAL LEADERS UNITY/COORDINATION	
128	#REF!	RAGHOPUR	HAJIPUR	INC	BOOTH MANAGEMENT OF PARTY	
128	#REF!	RAGHOPUR	HAJIPUR	LJP	PARTY ORGANISATION	
128	#REF!	RAGHOPUR	HAJIPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	
128	#REF!	RAGHOPUR	HAJIPUR	LJP	BOOTH MANAGEMENT OF PARTY	
128	#REF!	RAGHOPUR	HAJIPUR	OTHERS	PARTY ORGANISATION	
128	#REF!	RAGHOPUR	HAJIPUR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
128	#REF!	RAGHOPUR	HAJIPUR	OTHERS	BOOTH MANAGEMENT OF PARTY	
129	#REF!	MAHNAR	HAJIPUR	JD(U)	PARTY ORGANISATION	5
129	#REF!	MAHNAR	HAJIPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
129	#REF!	MAHNAR	HAJIPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	5
129	#REF!	MAHNAR	HAJIPUR	BJP	PARTY ORGANISATION	2
129	#REF!	MAHNAR	HAJIPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	2
129	#REF!	MAHNAR	HAJIPUR	BJP	BOOTH MANAGEMENT OF PARTY	2
129	#REF!	MAHNAR	HAJIPUR	RJD	PARTY ORGANISATION	7
129	#REF!	MAHNAR	HAJIPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	6
129	#REF!	MAHNAR	HAJIPUR	RJD	BOOTH MANAGEMENT OF PARTY	6
129	#REF!	MAHNAR	HAJIPUR	INC	PARTY ORGANISATION	4
129	#REF!	MAHNAR	HAJIPUR	INC	LOCAL LEADERS UNITY/COORDINATION	4
129	#REF!	MAHNAR	HAJIPUR	INC	BOOTH MANAGEMENT OF PARTY	4
129	#REF!	MAHNAR	HAJIPUR	LJP	PARTY ORGANISATION	4
129	#REF!	MAHNAR	HAJIPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	4
129	#REF!	MAHNAR	HAJIPUR	LJP	BOOTH MANAGEMENT OF PARTY	4
129	#REF!	MAHNAR	HAJIPUR	OTHERS	PARTY ORGANISATION	
129	#REF!	MAHNAR	HAJIPUR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
129	#REF!	MAHNAR	HAJIPUR	OTHERS	BOOTH MANAGEMENT OF PARTY	
125	#REF!	VAISHALI	VAISHALI	JD(U)	PARTY ORGANISATION	
125	#REF!	VAISHALI	VAISHALI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	
125	#REF!	VAISHALI	VAISHALI	JD(U)	BOOTH MANAGEMENT OF PARTY	
125	#REF!	VAISHALI	VAISHALI	BJP	PARTY ORGANISATION	
125	#REF!	VAISHALI	VAISHALI	BJP	LOCAL LEADERS UNITY/COORDINATION	
125	#REF!	VAISHALI	VAISHALI	BJP	BOOTH MANAGEMENT OF PARTY	
125	#REF!	VAISHALI	VAISHALI	RJD	PARTY ORGANISATION	
125	#REF!	VAISHALI	VAISHALI	RJD	LOCAL LEADERS UNITY/COORDINATION	
125	#REF!	VAISHALI	VAISHALI	RJD	BOOTH MANAGEMENT OF PARTY	
125	#REF!	VAISHALI	VAISHALI	INC	PARTY ORGANISATION	
125	#REF!	VAISHALI	VAISHALI	INC	LOCAL LEADERS UNITY/COORDINATION	
125	#REF!	VAISHALI	VAISHALI	INC	BOOTH MANAGEMENT OF PARTY	
125	#REF!	VAISHALI	VAISHALI	LJP	PARTY ORGANISATION	
125	#REF!	VAISHALI	VAISHALI	LJP	LOCAL LEADERS UNITY/COORDINATION	
125	#REF!	VAISHALI	VAISHALI	LJP	BOOTH MANAGEMENT OF PARTY	
125	#REF!	VAISHALI	VAISHALI	OTHERS	PARTY ORGANISATION	
125	#REF!	VAISHALI	VAISHALI	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
125	#REF!	VAISHALI	VAISHALI	OTHERS	BOOTH MANAGEMENT OF PARTY	
130	#REF!	PATEPUR	UJIARPUR	JD(U)	PARTY ORGANISATION	5
130	#REF!	PATEPUR	UJIARPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
130	#REF!	PATEPUR	UJIARPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	5
130	#REF!	PATEPUR	UJIARPUR	BJP	PARTY ORGANISATION	2
130	#REF!	PATEPUR	UJIARPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	2
130	#REF!	PATEPUR	UJIARPUR	BJP	BOOTH MANAGEMENT OF PARTY	2
130	#REF!	PATEPUR	UJIARPUR	RJD	PARTY ORGANISATION	7
130	#REF!	PATEPUR	UJIARPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	6
130	#REF!	PATEPUR	UJIARPUR	RJD	BOOTH MANAGEMENT OF PARTY	6
130	#REF!	PATEPUR	UJIARPUR	INC	PARTY ORGANISATION	4
130	#REF!	PATEPUR	UJIARPUR	INC	LOCAL LEADERS UNITY/COORDINATION	4
130	#REF!	PATEPUR	UJIARPUR	INC	BOOTH MANAGEMENT OF PARTY	4
130	#REF!	PATEPUR	UJIARPUR	LJP	PARTY ORGANISATION	4
130	#REF!	PATEPUR	UJIARPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	4
130	#REF!	PATEPUR	UJIARPUR	LJP	BOOTH MANAGEMENT OF PARTY	4
130	#REF!	PATEPUR	UJIARPUR	OTHERS	PARTY ORGANISATION	
130	#REF!	PATEPUR	UJIARPUR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
130	#REF!	PATEPUR	UJIARPUR	OTHERS	BOOTH MANAGEMENT OF PARTY	
171	#REF!	ASTHAWAN	NALANDA	JD(U)	PARTY ORGANISATION	5
171	#REF!	ASTHAWAN	NALANDA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
171	#REF!	ASTHAWAN	NALANDA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
171	#REF!	ASTHAWAN	NALANDA	BJP	PARTY ORGANISATION	2
171	#REF!	ASTHAWAN	NALANDA	BJP	LOCAL LEADERS UNITY/COORDINATION	2
171	#REF!	ASTHAWAN	NALANDA	BJP	BOOTH MANAGEMENT OF PARTY	2
171	#REF!	ASTHAWAN	NALANDA	RJD	PARTY ORGANISATION	3
171	#REF!	ASTHAWAN	NALANDA	RJD	LOCAL LEADERS UNITY/COORDINATION	3
171	#REF!	ASTHAWAN	NALANDA	RJD	BOOTH MANAGEMENT OF PARTY	3
171	#REF!	ASTHAWAN	NALANDA	INC	PARTY ORGANISATION	4
171	#REF!	ASTHAWAN	NALANDA	INC	LOCAL LEADERS UNITY/COORDINATION	4
171	#REF!	ASTHAWAN	NALANDA	INC	BOOTH MANAGEMENT OF PARTY	4
171	#REF!	ASTHAWAN	NALANDA	LJP	PARTY ORGANISATION	3
171	#REF!	ASTHAWAN	NALANDA	LJP	LOCAL LEADERS UNITY/COORDINATION	3
171	#REF!	ASTHAWAN	NALANDA	LJP	BOOTH MANAGEMENT OF PARTY	3
171	#REF!	ASTHAWAN	NALANDA	OTHERS	PARTY ORGANISATION	
171	#REF!	ASTHAWAN	NALANDA	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
171	#REF!	ASTHAWAN	NALANDA	OTHERS	BOOTH MANAGEMENT OF PARTY	
172	#REF!	BIHARSHARIF	NALANDA	JD(U)	PARTY ORGANISATION	5
172	#REF!	BIHARSHARIF	NALANDA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
172	#REF!	BIHARSHARIF	NALANDA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
172	#REF!	BIHARSHARIF	NALANDA	BJP	PARTY ORGANISATION	2
172	#REF!	BIHARSHARIF	NALANDA	BJP	LOCAL LEADERS UNITY/COORDINATION	2
172	#REF!	BIHARSHARIF	NALANDA	BJP	BOOTH MANAGEMENT OF PARTY	2
172	#REF!	BIHARSHARIF	NALANDA	RJD	PARTY ORGANISATION	5
172	#REF!	BIHARSHARIF	NALANDA	RJD	LOCAL LEADERS UNITY/COORDINATION	5
172	#REF!	BIHARSHARIF	NALANDA	RJD	BOOTH MANAGEMENT OF PARTY	5
172	#REF!	BIHARSHARIF	NALANDA	INC	PARTY ORGANISATION	5
172	#REF!	BIHARSHARIF	NALANDA	INC	LOCAL LEADERS UNITY/COORDINATION	4
172	#REF!	BIHARSHARIF	NALANDA	INC	BOOTH MANAGEMENT OF PARTY	4
172	#REF!	BIHARSHARIF	NALANDA	LJP	PARTY ORGANISATION	4
172	#REF!	BIHARSHARIF	NALANDA	LJP	LOCAL LEADERS UNITY/COORDINATION	4
172	#REF!	BIHARSHARIF	NALANDA	LJP	BOOTH MANAGEMENT OF PARTY	4
172	#REF!	BIHARSHARIF	NALANDA	OTHERS	PARTY ORGANISATION	
172	#REF!	BIHARSHARIF	NALANDA	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
172	#REF!	BIHARSHARIF	NALANDA	OTHERS	BOOTH MANAGEMENT OF PARTY	
173	#REF!	RAJGIR	NALANDA	JD(U)	PARTY ORGANISATION	2
173	#REF!	RAJGIR	NALANDA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	2
173	#REF!	RAJGIR	NALANDA	JD(U)	BOOTH MANAGEMENT OF PARTY	2
173	#REF!	RAJGIR	NALANDA	BJP	PARTY ORGANISATION	5
173	#REF!	RAJGIR	NALANDA	BJP	LOCAL LEADERS UNITY/COORDINATION	5
173	#REF!	RAJGIR	NALANDA	BJP	BOOTH MANAGEMENT OF PARTY	5
173	#REF!	RAJGIR	NALANDA	RJD	PARTY ORGANISATION	3
173	#REF!	RAJGIR	NALANDA	RJD	LOCAL LEADERS UNITY/COORDINATION	3
173	#REF!	RAJGIR	NALANDA	RJD	BOOTH MANAGEMENT OF PARTY	3
173	#REF!	RAJGIR	NALANDA	INC	PARTY ORGANISATION	4
173	#REF!	RAJGIR	NALANDA	INC	LOCAL LEADERS UNITY/COORDINATION	4
173	#REF!	RAJGIR	NALANDA	INC	BOOTH MANAGEMENT OF PARTY	4
173	#REF!	RAJGIR	NALANDA	LJP	PARTY ORGANISATION	4
173	#REF!	RAJGIR	NALANDA	LJP	LOCAL LEADERS UNITY/COORDINATION	4
173	#REF!	RAJGIR	NALANDA	LJP	BOOTH MANAGEMENT OF PARTY	4
173	#REF!	RAJGIR	NALANDA	OTHERS	PARTY ORGANISATION	
173	#REF!	RAJGIR	NALANDA	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
173	#REF!	RAJGIR	NALANDA	OTHERS	BOOTH MANAGEMENT OF PARTY	
174	#REF!	ISLAMPUR	NALANDA	JD(U)	PARTY ORGANISATION	5
174	#REF!	ISLAMPUR	NALANDA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
174	#REF!	ISLAMPUR	NALANDA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
174	#REF!	ISLAMPUR	NALANDA	BJP	PARTY ORGANISATION	2
174	#REF!	ISLAMPUR	NALANDA	BJP	LOCAL LEADERS UNITY/COORDINATION	2
174	#REF!	ISLAMPUR	NALANDA	BJP	BOOTH MANAGEMENT OF PARTY	2
174	#REF!	ISLAMPUR	NALANDA	RJD	PARTY ORGANISATION	5
174	#REF!	ISLAMPUR	NALANDA	RJD	LOCAL LEADERS UNITY/COORDINATION	5
174	#REF!	ISLAMPUR	NALANDA	RJD	BOOTH MANAGEMENT OF PARTY	5
174	#REF!	ISLAMPUR	NALANDA	INC	PARTY ORGANISATION	4
174	#REF!	ISLAMPUR	NALANDA	INC	LOCAL LEADERS UNITY/COORDINATION	4
174	#REF!	ISLAMPUR	NALANDA	INC	BOOTH MANAGEMENT OF PARTY	4
174	#REF!	ISLAMPUR	NALANDA	LJP	PARTY ORGANISATION	4
174	#REF!	ISLAMPUR	NALANDA	LJP	LOCAL LEADERS UNITY/COORDINATION	4
174	#REF!	ISLAMPUR	NALANDA	LJP	BOOTH MANAGEMENT OF PARTY	4
174	#REF!	ISLAMPUR	NALANDA	OTHERS	PARTY ORGANISATION	
174	#REF!	ISLAMPUR	NALANDA	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
174	#REF!	ISLAMPUR	NALANDA	OTHERS	BOOTH MANAGEMENT OF PARTY	
175	#REF!	HILSA	NALANDA	JD(U)	PARTY ORGANISATION	5
175	#REF!	HILSA	NALANDA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
175	#REF!	HILSA	NALANDA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
175	#REF!	HILSA	NALANDA	BJP	PARTY ORGANISATION	2
175	#REF!	HILSA	NALANDA	BJP	LOCAL LEADERS UNITY/COORDINATION	2
175	#REF!	HILSA	NALANDA	BJP	BOOTH MANAGEMENT OF PARTY	2
175	#REF!	HILSA	NALANDA	RJD	PARTY ORGANISATION	4
175	#REF!	HILSA	NALANDA	RJD	LOCAL LEADERS UNITY/COORDINATION	4
175	#REF!	HILSA	NALANDA	RJD	BOOTH MANAGEMENT OF PARTY	4
175	#REF!	HILSA	NALANDA	INC	PARTY ORGANISATION	4
175	#REF!	HILSA	NALANDA	INC	LOCAL LEADERS UNITY/COORDINATION	4
175	#REF!	HILSA	NALANDA	INC	BOOTH MANAGEMENT OF PARTY	4
175	#REF!	HILSA	NALANDA	LJP	PARTY ORGANISATION	4
175	#REF!	HILSA	NALANDA	LJP	LOCAL LEADERS UNITY/COORDINATION	4
175	#REF!	HILSA	NALANDA	LJP	BOOTH MANAGEMENT OF PARTY	4
175	#REF!	HILSA	NALANDA	OTHERS	PARTY ORGANISATION	
175	#REF!	HILSA	NALANDA	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
175	#REF!	HILSA	NALANDA	OTHERS	BOOTH MANAGEMENT OF PARTY	
176	#REF!	NALANDA	NALANDA	JD(U)	PARTY ORGANISATION	5
176	#REF!	NALANDA	NALANDA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
176	#REF!	NALANDA	NALANDA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
176	#REF!	NALANDA	NALANDA	BJP	PARTY ORGANISATION	2
176	#REF!	NALANDA	NALANDA	BJP	LOCAL LEADERS UNITY/COORDINATION	2
176	#REF!	NALANDA	NALANDA	BJP	BOOTH MANAGEMENT OF PARTY	2
176	#REF!	NALANDA	NALANDA	RJD	PARTY ORGANISATION	4
176	#REF!	NALANDA	NALANDA	RJD	LOCAL LEADERS UNITY/COORDINATION	4
176	#REF!	NALANDA	NALANDA	RJD	BOOTH MANAGEMENT OF PARTY	4
176	#REF!	NALANDA	NALANDA	INC	PARTY ORGANISATION	4
176	#REF!	NALANDA	NALANDA	INC	LOCAL LEADERS UNITY/COORDINATION	4
176	#REF!	NALANDA	NALANDA	INC	BOOTH MANAGEMENT OF PARTY	4
176	#REF!	NALANDA	NALANDA	LJP	PARTY ORGANISATION	4
176	#REF!	NALANDA	NALANDA	LJP	LOCAL LEADERS UNITY/COORDINATION	4
176	#REF!	NALANDA	NALANDA	LJP	BOOTH MANAGEMENT OF PARTY	4
176	#REF!	NALANDA	NALANDA	OTHERS	PARTY ORGANISATION	
176	#REF!	NALANDA	NALANDA	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
176	#REF!	NALANDA	NALANDA	OTHERS	BOOTH MANAGEMENT OF PARTY	
177	#REF!	HARNAUT	NALANDA	JD(U)	PARTY ORGANISATION	7
177	#REF!	HARNAUT	NALANDA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
177	#REF!	HARNAUT	NALANDA	JD(U)	BOOTH MANAGEMENT OF PARTY	7
177	#REF!	HARNAUT	NALANDA	BJP	PARTY ORGANISATION	2
177	#REF!	HARNAUT	NALANDA	BJP	LOCAL LEADERS UNITY/COORDINATION	2
177	#REF!	HARNAUT	NALANDA	BJP	BOOTH MANAGEMENT OF PARTY	2
177	#REF!	HARNAUT	NALANDA	RJD	PARTY ORGANISATION	4
177	#REF!	HARNAUT	NALANDA	RJD	LOCAL LEADERS UNITY/COORDINATION	4
177	#REF!	HARNAUT	NALANDA	RJD	BOOTH MANAGEMENT OF PARTY	4
177	#REF!	HARNAUT	NALANDA	INC	PARTY ORGANISATION	3
177	#REF!	HARNAUT	NALANDA	INC	LOCAL LEADERS UNITY/COORDINATION	3
177	#REF!	HARNAUT	NALANDA	INC	BOOTH MANAGEMENT OF PARTY	3
177	#REF!	HARNAUT	NALANDA	LJP	PARTY ORGANISATION	3
177	#REF!	HARNAUT	NALANDA	LJP	LOCAL LEADERS UNITY/COORDINATION	3
177	#REF!	HARNAUT	NALANDA	LJP	BOOTH MANAGEMENT OF PARTY	3
177	#REF!	HARNAUT	NALANDA	OTHERS	PARTY ORGANISATION	
177	#REF!	HARNAUT	NALANDA	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
177	#REF!	HARNAUT	NALANDA	OTHERS	BOOTH MANAGEMENT OF PARTY	
219	#REF!	GOH	KARAKAT	RJD	PARTY ORGANISATION	8
219	#REF!	GOH	KARAKAT	RJD	LOCAL LEADERS UNITY/COORDINATION	5
219	#REF!	GOH	KARAKAT	RJD	BOOTH MANAGEMENT OF PARTY	7
